Time,state,curr_node,dest_node,remaining_TOF,resources,capacity,buy_prem,sell_prem
28740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
28800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
28860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
28920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
28980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
29940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
30960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
31980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
32940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
33960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
34980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
35940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
36960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
37980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
38940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
39960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
40980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
41940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
42960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
43980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
44940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
45960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
46980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47580,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47640,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47700,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47760,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47820,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47880,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
47940,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48000,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48060,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48120,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48180,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48240,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48300,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48360,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48420,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48480,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48540,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48600,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48660,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48720,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48780,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48840,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48900,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
48960,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49020,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49080,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49140,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49200,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49260,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49320,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49380,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49440,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49500,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49560,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49620,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49680,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49740,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49800,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49860,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49920,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
49980,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50040,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50100,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50160,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50220,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50280,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50340,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50400,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50460,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
50520,4,ISS,None,-0.46031481729687584,38.40993091121878,100,1,1
