Time,x,y,resources,capacity,ports_filled,buy_prem,sell_prem
24600,-25135.099386758007,24356.247229999546,141.4374999999961,300.0,0,1,1
24660,-25275.58364724334,24210.428984267677,141.41666666666276,300.0,0,1,1
24720,-25415.22197442165,24063.800454249493,141.39583333332942,300.0,0,1,1
24780,-25554.009694821703,23916.36654736713,141.37499999999608,300.0,0,1,1
24840,-25691.942163440788,23768.132197997315,141.35416666666273,300.0,0,1,1
24900,-25829.014763900068,23619.102367306343,141.3333333333294,300.0,0,1,1
24960,-25965.222908599106,23469.282043083967,141.31249999999605,300.0,0,1,1
25020,-26100.562038869404,23318.676239576565,141.2916666666627,300.0,0,1,1
25080,-26235.02762512708,23167.28999731912,141.27083333332936,300.0,0,1,1
25140,-26368.615167024258,23015.128382966748,141.24999999999602,300.0,0,1,1
25200,-26501.320193599855,22862.19648912501,141.22916666666268,300.0,0,1,1
25260,-26633.138263429126,22708.4994341795,141.20833333332934,300.0,0,1,1
25320,-26764.064964772406,22554.042362124477,141.187499999996,300.0,0,1,1
25380,-26894.09591572266,22398.830442390812,141.16666666666265,300.0,0,1,1
25440,-27023.226764352217,22242.86886967285,141.1458333333293,300.0,0,1,1
25500,-27151.45318885836,22086.162863754693,141.12499999999596,300.0,0,1,1
25560,-27278.770897708004,21928.717669335394,141.10416666666262,300.0,0,1,1
25620,-27405.175629781297,21770.538555853516,141.08333333332928,300.0,0,1,1
25680,-27530.66315451434,21611.630817310615,141.06249999999594,300.0,0,1,1
25740,-27655.229272040615,21451.999772094237,141.0416666666626,300.0,0,1,1
25800,-27778.869813331676,21291.650762799807,141.02083333332925,300.0,0,1,1
25860,-27901.58064033658,21130.58915605191,140.9999999999959,300.0,0,1,1
25920,-28023.357646120483,20968.820342324558,140.97916666666256,300.0,0,1,1
25980,-28144.19675500201,20806.349735760905,140.95833333332922,300.0,0,1,1
26040,-28264.09392268971,20643.182773991954,140.93749999999588,300.0,0,1,1
26100,-28383.045136417404,20479.324917954593,140.91666666666254,300.0,0,1,1
26160,-28501.046415078432,20314.78165170889,140.8958333333292,300.0,0,1,1
26220,-28618.093809358994,20149.55848225444,140.87499999999585,300.0,0,1,1
