Time,state,curr_node,dest_node,remaining_TOF,resources,capacity,Buy_price,Sell_price
2400,2,None,LEO1,524.2231131416033,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2460,2,None,LEO1,464.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2520,2,None,LEO1,404.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2580,2,None,LEO1,344.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2640,2,None,LEO1,284.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2700,2,None,LEO1,224.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2760,2,None,LEO1,164.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2820,2,None,LEO1,104.22311314160333,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2880,2,None,LEO1,44.223113141603335,99.80919864207046,100,1.4729750671676445,1.4729750671676445
2940,2,None,LEO1,-15.776886858396665,99.80919864207046,100,1.4729750671676445,1.4729750671676445
3000,4,LEO1,None,-15.776886858396665,27.309198642070456,100,1.4729750671676445,1.4729750671676445
3060,3,None,LeoDepot,2744.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3120,3,None,LeoDepot,2684.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3180,3,None,LeoDepot,2624.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3240,3,None,LeoDepot,2564.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3300,3,None,LeoDepot,2504.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3360,3,None,LeoDepot,2444.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3420,3,None,LeoDepot,2384.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3480,3,None,LeoDepot,2324.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3540,3,None,LeoDepot,2264.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3600,3,None,LeoDepot,2204.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3660,3,None,LeoDepot,2144.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3720,3,None,LeoDepot,2084.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3780,3,None,LeoDepot,2024.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3840,3,None,LeoDepot,1964.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3900,3,None,LeoDepot,1904.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
3960,3,None,LeoDepot,1844.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4020,3,None,LeoDepot,1784.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4080,3,None,LeoDepot,1724.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4140,3,None,LeoDepot,1664.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4200,3,None,LeoDepot,1604.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4260,3,None,LeoDepot,1544.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4320,3,None,LeoDepot,1484.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4380,3,None,LeoDepot,1424.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4440,3,None,LeoDepot,1364.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4500,3,None,LeoDepot,1304.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4560,3,None,LeoDepot,1244.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4620,3,None,LeoDepot,1184.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4680,3,None,LeoDepot,1124.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4740,3,None,LeoDepot,1064.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4800,3,None,LeoDepot,1004.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4860,3,None,LeoDepot,944.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4920,3,None,LeoDepot,884.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
4980,3,None,LeoDepot,824.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5040,3,None,LeoDepot,764.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5100,3,None,LeoDepot,704.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5160,3,None,LeoDepot,644.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5220,3,None,LeoDepot,584.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5280,3,None,LeoDepot,524.2231131416033,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5340,3,None,LeoDepot,464.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5400,3,None,LeoDepot,404.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5460,3,None,LeoDepot,344.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5520,3,None,LeoDepot,284.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5580,3,None,LeoDepot,224.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5640,3,None,LeoDepot,164.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5700,3,None,LeoDepot,104.22311314160333,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5760,3,None,LeoDepot,44.223113141603335,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5820,3,None,LeoDepot,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5880,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
5940,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6000,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6060,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6120,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6180,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6240,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6300,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6360,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6420,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6480,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6540,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6600,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6660,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6720,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6780,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
6840,0,LeoDepot,None,-15.776886858396665,27.11839728414091,100,1.4729750671676445,1.4729750671676445
